MAP_ROW,MAP_COL,FF_ROW,FF_COL,WIF_COL,WIF_ROW,DEFECT,MR,HR,HDI,MR2
128,37,3,2,19,12,OK,123.26,71.58,17.45,147.22
128,38,3,2,20,12,OK,106.53,72.0,19.9,123.45
128,39,3,2,21,12,OK,141.54,89.02,17.32,117.31
128,40,3,2,22,12,OK,136.26,86.89,22.27,115.04
128,41,3,2,23,12,OK,63.09,73.44,23.11,147.02
128,42,3,2,24,12,OK,99.52,89.23,20.7,129.6
128,43,3,3,1,12,OK,87.81,72.49,23.1,148.33
128,44,3,3,2,12,OK,114.76,84.63,18.03,129.26
128,45,3,3,3,12,OK,95.51,74.56,21.52,141.72
128,46,3,3,4,12,OK,61.48,79.88,22.86,145.63
128,47,3,3,5,12,OK,120.83,88.75,15.4,121.23
128,48,3,3,6,12,OK,138.72,84.36,24.79,116.47
128,49,3,3,7,12,OK,79.77,84.12,24.45,152.74
128,50,3,3,8,12,OK,82.93,73.95,19.72,138.4
128,51,3,3,9,12,OK,66.6,75.65,16.1,157.54
128,52,3,3,10,12,OK,89.73,79.96,24.68,133.66
128,53,3,3,11,12,OK,146.88,86.9,21.78,151.08
128,54,3,3,12,12,OK,55.09,70.77,17.47,100.79
128,55,3,3,13,12,OK,131.82,73.18,24.97,150.02
128,56,3,3,14,12,OK,103.89,87.41,17.86,102.52
128,57,3,3,15,12,OK,50.08,81.3,16.64,109.28
128,58,3,3,16,12,OK,51.35,84.11,20.07,144.83
128,59,3,3,17,12,OK,149.86,76.77,15.23,116.98
128,60,3,3,18,12,OK,93.65,74.65,16.29,143.81
128,61,3,3,19,12,OK,112.62,74.32,20.34,142.89
128,62,3,3,20,12,OK,50.73,84.05,22.32,102.49
128,63,3,3,21,12,OK,76.69,75.72,17.8,115.59
128,64,3,3,22,12,OK,79.52,89.48,24.84,117.45
128,65,3,3,23,12,OK,148.54,75.09,23.97,110.03
128,66,3,3,24,12,OK,116.86,81.68,21.97,123.45
128,67,3,4,1,12,OK,52.92,76.95,24.19,131.28
128,68,3,4,2,12,OK,53.62,81.12,19.9,112.82
128,69,3,4,3,12,OK,95.68,73.01,19.71,123.94
128,70,3,4,4,12,OK,70.09,80.05,21.31,124.64
128,71,3,4,5,12,OK,64.09,75.41,24.45,118.07
128,72,3,4,6,12,OK,79.03,79.56,21.78,115.36
128,73,3,4,7,12,OK,61.74,86.57,18.13,107.81
128,74,3,4,8,12,OK,108.65,82.67,23.94,154.43
128,75,3,4,9,12,OK,102.77,81.72,19.11,107.51
128,76,3,4,10,12,OK,124.24,84.15,17.39,146.43
128,77,3,4,11,12,OK,102.03,71.4,20.83,113.54
128,78,3,4,12,12,OK,149.32,74.77,20.79,143.41
128,79,3,4,13,12,OK,138.32,87.09,20.29,118.51
128,80,3,4,14,12,OK,127.77,77.03,22.9,144.64
128,81,3,4,15,12,OK,75.4,86.64,16.99,149.31
128,82,3,4,16,12,OK,108.32,78.82,21.39,140.72
128,83,3,4,17,12,OK,99.41,79.43,22.03,113.97
128,84,3,4,18,12,OK,110.47,81.9,17.33,126.15
128,85,3,4,19,12,OK,78.34,86.52,19.97,154.0
128,86,3,4,20,12,OK,78.62,74.21,17.24,123.56
128,87,3,4,21,12,OK,77.4,84.56,21.24,126.68
128,88,3,4,22,12,OK,123.29,70.94,20.46,126.77
128,89,3,4,23,12,OK,57.45,89.77,18.8,129.93
128,90,3,4,24,12,OK,92.94,72.26,18.3,153.01
128,91,3,5,1,12,OK,55.08,70.25,15.21,109.85
128,92,3,5,2,12,OK,107.77,84.09,16.54,152.44
128,93,3,5,3,12,OK,92.28,89.15,20.71,113.19
128,94,3,5,4,12,OK,110.6,72.16,21.29,140.36
128,95,3,5,5,12,OK,120.84,74.28,22.78,144.16
128,96,3,5,6,12,OK,143.51,81.12,17.61,140.58
128,97,3,5,7,12,OK,65.94,73.91,17.56,133.51
128,99,3,5,9,12,OK,147.35,72.68,17.08,150.25
128,100,3,5,10,12,OK,116.73,72.39,18.2,140.9
128,101,3,5,11,12,OK,67.18,80.38,20.34,114.89
128,102,3,5,12,12,OK,72.83,87.48,20.7,136.49
128,103,3,5,13,12,OK,132.4,76.12,18.46,105.67
128,104,3,5,14,12,OK,95.26,83.91,24.38,128.6
128,105,3,5,15,12,OK,129.57,76.32,17.77,146.66
128,106,3,5,16,12,OK,138.82,71.4,21.39,158.63
128,107,3,5,17,12,OK,88.93,72.14,20.33,114.73
128,108,3,5,18,12,OK,127.99,85.39,19.01,142.94
128,109,3,5,19,12,OK,58.61,70.09,15.18,150.51
128,110,3,5,20,12,OK,74.86,89.98,22.42,116.54
128,111,3,5,21,12,OK,98.72,88.54,15.11,138.57
128,112,3,5,22,12,OK,126.11,83.64,20.96,121.23
128,113,3,5,23,12,OK,107.15,83.33,15.4,148.67
128,114,3,5,24,12,OK,127.04,77.74,22.0,119.14
128,115,3,6,1,12,OK,98.94,70.68,20.45,132.45
128,116,3,6,2,12,OK,88.85,84.09,23.02,107.74
128,117,3,6,3,12,OK,65.48,83.45,15.74,131.74
128,118,3,6,4,12,OK,76.78,88.1,18.25,111.59
128,119,3,6,5,12,OK,78.3,77.68,18.09,109.53
128,120,3,6,6,12,OK,70.85,74.82,21.91,104.22
128,121,3,6,7,12,OK,84.29,72.91,22.28,100.22
128,122,3,6,8,12,OK,66.04,76.53,19.1,146.74
128,123,3,6,9,12,OK,131.98,81.26,17.77,154.99
128,124,3,6,10,12,OK,92.74,75.04,23.6,120.58
128,125,3,6,11,12,OK,108.83,78.88,23.33,123.03
128,126,3,6,12,12,OK,147.94,78.22,16.69,109.85
128,127,3,6,13,12,OK,54.9,72.82,22.61,156.42
128,128,3,6,14,12,OK,71.61,85.64,24.72,114.58
128,129,3,6,15,12,OK,140.86,85.47,20.15,118.58
128,130,3,6,16,12,OK,119.92,78.12,24.44,141.05
128,131,3,6,17,12,OK,50.98,85.44,17.42,151.02
128,132,3,6,18,12,OK,60.87,72.85,24.17,100.29
128,133,3,6,19,12,OK,53.67,88.34,20.57,110.65
128,134,3,6,20,12,OK,131.6,84.74,24.2,114.09
128,135,3,6,21,12,OK,88.67,75.01,16.58,150.59
128,136,3,6,22,12,OK,115.59,76.35,21.49,143.08
128,137,3,6,23,12,OK,117.61,79.86,19.72,138.61
128,138,3,6,24,12,OK,135.8,86.87,15.34,126.26
128,139,3,7,1,12,OK,92.96,82.12,17.96,137.03
128,140,3,7,2,12,OK,73.47,76.54,22.44,111.43
128,141,3,7,3,12,OK,118.84,82.42,22.14,148.58
128,142,3,7,4,12,OK,147.66,87.91,18.18,113.12
128,143,3,7,5,12,OK,73.03,77.2,21.1,139.51
128,144,3,7,6,12,OK,74.14,76.1,17.85,124.29
128,145,3,7,7,12,OK,74.42,79.7,22.78,129.75
128,146,3,7,8,12,OK,120.99,82.62,24.65,139.85
128,147,3,7,9,12,OK,104.81,84.03,23.76,158.14
128,148,3,7,10,12,OK,78.87,79.32,17.38,107.13
128,149,3,7,11,12,OK,72.93,86.69,21.7,105.86
128,150,3,7,12,12,OK,120.45,76.58,21.14,158.39
128,151,3,7,13,12,OK,54.32,72.32,20.94,139.62
128,152,3,7,14,12,OK,121.13,73.44,22.11,124.88
128,153,3,7,15,12,OK,51.58,84.38,15.82,128.43
128,154,3,7,16,12,OK,107.7,75.17,16.42,113.51
128,155,3,7,17,12,OK,97.73,82.02,15.66,112.39
128,156,3,7,18,12,OK,58.11,73.6,18.0,107.7
128,157,3,7,19,12,OK,147.23,89.88,23.88,155.1
128,158,3,7,20,12,OK,60.01,70.58,17.44,118.06
128,159,3,7,21,12,OK,100.1,77.51,18.67,126.66
128,160,3,7,22,12,OK,70.11,80.13,17.23,128.74
128,161,3,7,23,12,OK,108.16,73.05,18.4,109.15
128,162,3,7,24,12,OK,141.8,72.11,15.71,147.93
128,163,3,8,1,12,S23,123.41,70.4,15.91,134.9
128,164,3,8,2,12,OK,149.41,76.99,23.63,117.89
128,165,3,8,3,12,OK,59.09,70.26,24.44,117.05
128,166,3,8,4,12,S23,149.23,88.65,20.83,149.58
128,167,3,8,5,12,OK,107.44,82.01,24.64,148.32
128,168,3,8,6,12,OK,136.34,88.24,16.16,132.0
128,169,3,8,7,12,OK,93.19,81.48,22.84,124.72
129,12,3,1,18,13,S26,145.77,78.45,18.01,145.41
129,13,3,1,19,13,OK,107.05,84.28,15.09,144.59
129,14,3,1,20,13,OK,122.42,85.66,17.36,158.13
129,15,3,1,21,13,OK,104.43,79.5,17.07,125.73
129,16,3,1,22,13,OK,117.97,86.87,17.83,128.96
129,17,3,1,23,13,OK,52.86,86.09,15.37,110.36
129,18,3,1,24,13,OK,138.77,77.12,23.54,112.67
129,19,3,2,1,13,OK,68.51,82.82,16.03,103.12
129,20,3,2,2,13,OK,122.94,79.39,19.6,136.49
129,21,3,2,3,13,OK,60.89,82.97,24.07,140.45
129,22,3,2,4,13,OK,84.1,75.21,23.77,101.63
129,23,3,2,5,13,OK,94.71,70.56,16.69,145.62
129,24,3,2,6,13,OK,142.41,70.59,18.15,128.25
129,25,3,2,7,13,OK,127.03,72.33,22.8,157.65
129,26,3,2,8,13,OK,89.75,76.18,19.67,104.58
129,27,3,2,9,13,OK,100.5,75.81,18.33,138.01
129,28,3,2,10,13,OK,145.84,79.68,18.07,153.45
129,29,3,2,11,13,OK,58.08,89.85,16.84,158.61
129,30,3,2,12,13,OK,95.15,89.56,19.37,133.1
129,31,3,2,13,13,OK,56.81,78.94,20.66,119.36
129,32,3,2,14,13,OK,113.84,80.7,21.19,127.21
129,33,3,2,15,13,OK,148.67,88.35,21.36,141.95
129,34,3,2,16,13,OK,89.01,71.34,23.38,125.22
129,35,3,2,17,13,OK,112.73,81.44,19.2,156.44
129,36,3,2,18,13,OK,73.69,87.75,15.9,137.67
129,37,3,2,19,13,OK,50.13,81.69,15.17,108.35
129,38,3,2,20,13,OK,133.91,79.35,17.48,111.66
129,39,3,2,21,13,OK,129.55,85.94,17.48,148.14
129,40,3,2,22,13,OK,71.91,75.53,23.67,146.08
129,41,3,2,23,13,OK,65.78,70.96,16.35,103.02
129,42,3,2,24,13,OK,55.68,83.94,20.35,115.97
129,43,3,3,1,13,OK,123.07,71.14,19.94,112.91
129,44,3,3,2,13,OK,127.12,89.92,20.45,155.1
129,45,3,3,3,13,OK,119.93,88.96,16.91,121.75
129,46,3,3,4,13,OK,86.96,73.31,17.76,128.54
129,47,3,3,5,13,OK,71.78,78.77,19.84,143.19
129,48,3,3,6,13,OK,136.56,77.31,18.19,143.5
129,49,3,3,7,13,OK,130.97,73.71,22.28,141.47
129,50,3,3,8,13,OK,140.24,77.76,15.95,125.93
129,51,3,3,9,13,OK,140.9,73.14,24.28,145.1
129,52,3,3,10,13,OK,122.04,81.45,20.98,119.78
129,53,3,3,11,13,OK,118.96,88.7,21.27,150.11
129,54,3,3,12,13,OK,137.55,74.36,16.64,137.9
129,55,3,3,13,13,OK,53.32,75.94,21.25,107.25
129,56,3,3,14,13,OK,105.99,87.85,21.08,143.88
129,57,3,3,15,13,OK,55.51,71.95,16.94,104.6
129,58,3,3,16,13,OK,117.77,77.28,20.65,147.81
129,59,3,3,17,13,OK,138.85,83.21,21.32,150.31
129,60,3,3,18,13,OK,103.42,77.05,17.21,103.97
129,61,3,3,19,13,OK,144.62,71.95,22.75,101.03
129,62,3,3,20,13,OK,111.24,78.65,17.61,145.24
129,63,3,3,21,13,OK,106.24,89.0,17.13,141.48
129,64,3,3,22,13,OK,121.3,78.27,22.34,135.54
129,65,3,3,23,13,OK,82.6,74.51,23.28,115.16
129,66,3,3,24,13,OK,83.71,74.48,17.35,124.31
129,67,3,4,1,13,OK,137.18,87.97,18.21,116.33
129,68,3,4,2,13,OK,70.93,79.13,24.65,154.35
129,69,3,4,3,13,OK,72.13,87.55,15.98,146.39
129,70,3,4,4,13,OK,132.57,85.37,22.29,115.48
129,71,3,4,5,13,OK,84.76,76.97,23.67,137.71
129,72,3,4,6,13,OK,130.0,75.75,24.54,114.81
129,73,3,4,7,13,OK,102.15,70.85,17.66,124.36
129,74,3,4,8,13,OK,54.68,85.39,24.13,116.41
129,75,3,4,9,13,OK,88.27,84.54,21.4,121.3
129,76,3,4,10,13,OK,119.14,87.32,18.01,128.14
129,77,3,4,11,13,OK,54.13,78.3,18.09,150.63
129,78,3,4,12,13,OK,82.22,75.43,19.44,115.55
129,79,3,4,13,13,OK,125.86,85.26,21.18,136.02
129,80,3,4,14,13,OK,69.99,86.41,22.55,135.66
129,81,3,4,15,13,OK,91.91,78.4,18.64,141.93
129,82,3,4,16,13,OK,81.67,89.73,16.54,122.83
129,83,3,4,17,13,OK,140.21,82.45,18.77,102.84
129,84,3,4,18,13,OK,105.32,88.12,24.69,127.8
129,85,3,4,19,13,OK,120.39,89.21,18.72,122.04
129,86,3,4,20,13,OK,50.03,76.38,24.15,138.63
129,87,3,4,21,13,OK,54.59,70.05,23.37,115.96
129,88,3,4,22,13,OK,69.78,74.13,20.18,115.34
129,89,3,4,23,13,S04,88.07,78.06,21.82,104.26
129,90,3,4,24,13,S23,95.16,77.0,16.6,110.29
129,91,3,5,1,13,S04,139.43,75.87,24.86,139.44
129,92,3,5,2,13,OK,128.79,73.89,19.82,142.1
129,93,3,5,3,13,OK,104.32,72.56,18.71,146.2
129,94,3,5,4,13,OK,76.84,76.18,22.14,117.61
129,95,3,5,5,13,S48,58.43,88.72,18.52,139.51
129,96,3,5,6,13,OK,77.39,75.14,20.98,113.47
129,97,3,5,7,13,OK,127.23,71.64,21.64,129.47
129,99,3,5,9,13,OK,126.18,81.98,15.12,143.07
129,100,3,5,10,13,OK,99.92,82.58,20.8,111.13
129,101,3,5,11,13,OK,116.17,78.29,23.27,119.27
129,102,3,5,12,13,OK,134.81,77.48,24.71,139.18
129,103,3,5,13,13,OK,117.91,82.88,18.32,109.49
129,104,3,5,14,13,OK,86.55,75.43,15.89,138.01
129,105,3,5,15,13,OK,55.1,78.33,18.6,159.81
129,106,3,5,16,13,OK,104.54,76.88,21.64,106.4
129,107,3,5,17,13,OK,114.4,80.33,20.81,159.41
129,108,3,5,18,13,OK,96.14,87.47,19.68,159.7
129,109,3,5,19,13,OK,114.22,87.56,18.69,156.85
129,110,3,5,20,13,OK,116.64,72.48,24.48,148.3
129,111,3,5,21,13,OK,141.98,76.13,23.51,110.88
129,112,3,5,22,13,OK,65.55,88.86,24.8,122.96
129,113,3,5,23,13,OK,52.0,86.27,22.27,117.19
129,114,3,5,24,13,OK,74.41,71.55,15.07,158.1
129,115,3,6,1,13,OK,65.31,88.37,23.47,120.06
129,116,3,6,2,13,OK,75.28,71.96,20.06,156.05
129,117,3,6,3,13,OK,117.39,80.17,15.22,120.71
129,118,3,6,4,13,OK,68.42,77.11,15.92,122.35
129,119,3,6,5,13,OK,104.9,71.8,24.02,150.01
129,120,3,6,6,13,OK,125.97,77.48,19.86,109.46
129,121,3,6,7,13,OK,132.87,71.06,19.61,127.82
129,122,3,6,8,13,OK,95.02,83.87,21.79,109.72
129,123,3,6,9,13,OK,100.85,88.66,23.03,116.05
129,124,3,6,10,13,OK,132.7,83.6,21.86,121.89
129,125,3,6,11,13,OK,88.06,71.6,20.7,120.9
129,126,3,6,12,13,OK,127.77,73.89,22.16,131.83
129,127,3,6,13,13,OK,55.73,84.34,23.73,106.49
129,128,3,6,14,13,OK,64.44,82.9,21.69,125.98
129,129,3,6,15,13,OK,122.91,75.57,16.31,131.62
129,130,3,6,16,13,OK,134.71,83.79,15.34,131.69
129,131,3,6,17,13,OK,96.0,88.27,18.09,157.41
129,132,3,6,18,13,OK,133.86,77.62,22.32,114.6
129,133,3,6,19,13,OK,108.63,79.08,23.53,114.87
129,134,3,6,20,13,OK,72.97,76.77,19.82,150.06
129,135,3,6,21,13,OK,53.16,79.11,17.87,122.63
129,136,3,6,22,13,S49,80.41,81.99,17.06,125.13
129,137,3,6,23,13,OK,112.8,71.75,22.22,121.27
129,138,3,6,24,13,OK,51.79,76.74,17.25,117.55
129,139,3,7,1,13,OK,128.84,86.63,21.19,148.57
129,140,3,7,2,13,OK,52.71,89.6,22.73,135.3
129,141,3,7,3,13,OK,80.9,86.13,17.74,120.4
129,142,3,7,4,13,OK,141.07,88.3,16.01,133.62
129,143,3,7,5,13,OK,75.87,85.28,18.74,103.17
129,144,3,7,6,13,OK,148.14,85.55,24.81,119.07
129,145,3,7,7,13,OK,123.61,81.04,17.86,100.99
129,146,3,7,8,13,OK,147.92,88.91,21.64,128.77
129,147,3,7,9,13,OK,98.83,79.53,16.93,113.28
129,148,3,7,10,13,OK,115.91,72.2,16.22,106.4
129,149,3,7,11,13,OK,128.41,80.59,20.96,156.72
129,150,3,7,12,13,OK,58.77,73.6,16.32,130.54
129,151,3,7,13,13,OK,78.05,87.58,18.81,127.98
129,152,3,7,14,13,OK,96.19,81.92,16.86,142.28
129,153,3,7,15,13,OK,62.89,77.2,15.06,101.48
129,154,3,7,16,13,OK,91.77,80.84,17.66,144.47
129,155,3,7,17,13,OK,113.91,80.03,16.03,109.41
129,156,3,7,18,13,OK,119.89,81.72,15.51,139.72
129,157,3,7,19,13,OK,131.66,71.66,24.88,122.1
129,158,3,7,20,13,OK,129.58,88.53,22.2,159.32
129,159,3,7,21,13,OK,87.32,89.1,17.05,104.6
129,160,3,7,22,13,OK,103.4,73.2,23.97,113.46
129,161,3,7,23,13,OK,105.74,84.1,19.74,153.86
129,162,3,7,24,13,OK,68.17,76.9,17.57,130.02
129,163,3,8,1,13,S23,92.84,73.15,21.66,131.86
129,164,3,8,2,13,OK,66.46,79.36,24.87,100.68
129,165,3,8,3,13,S23,117.48,75.57,21.72,106.81
129,166,3,8,4,13,S23,90.41,76.71,22.25,113.45
129,167,3,8,5,13,OK,98.96,86.69,22.14,130.28
129,168,3,8,6,13,OK,109.84,78.38,15.12,142.51
129,169,3,8,7,13,S23,78.22,87.9,16.89,133.34
130,12,3,1,18,14,S26,143.13,78.19,19.9,105.36
130,13,3,1,19,14,OK,143.87,71.73,18.57,109.5
130,14,3,1,20,14,OK,89.58,79.28,16.39,141.0
130,15,3,1,21,14,OK,93.86,83.65,15.52,134.43
130,16,3,1,22,14,OK,51.69,80.04,18.99,118.48
130,17,3,1,23,14,OK,113.93,87.91,18.95,151.98
130,18,3,1,24,14,OK,110.48,89.86,19.08,156.89
130,19,3,2,1,14,OK,105.31,77.8,22.03,114.71
130,20,3,2,2,14,OK,78.2,82.14,18.65,117.87
130,21,3,2,3,14,OK,94.13,88.44,16.96,127.81
130,22,3,2,4,14,OK,65.71,73.34,22.23,148.75
130,23,3,2,5,14,OK,124.03,89.18,22.36,120.96
130,24,3,2,6,14,OK,143.91,89.26,17.45,144.19
130,25,3,2,7,14,OK,137.03,72.14,15.8,144.11
130,26,3,2,8,14,OK,91.91,84.24,17.71,154.69
130,27,3,2,9,14,OK,84.71,71.74,22.2,113.22
130,28,3,2,10,14,OK,140.62,74.38,20.48,151.97
130,29,3,2,11,14,OK,57.25,70.57,24.77,128.17
130,30,3,2,12,14,OK,131.24,77.94,23.36,102.63
130,31,3,2,13,14,OK,72.02,89.8,16.05,137.41
130,32,3,2,14,14,OK,82.84,77.78,24.19,122.98
130,33,3,2,15,14,OK,102.0,80.1,15.9,149.23
130,34,3,2,16,14,OK,135.39,82.04,21.02,153.78
130,35,3,2,17,14,OK,141.34,83.62,23.16,135.14
130,36,3,2,18,14,OK,71.19,89.27,18.23,106.91
130,37,3,2,19,14,OK,104.34,74.1,19.78,158.86
130,38,3,2,20,14,OK,93.32,82.68,21.19,146.16
130,39,3,2,21,14,OK,61.09,74.15,18.44,139.23
130,40,3,2,22,14,OK,148.08,73.87,24.85,121.54
130,41,3,2,23,14,OK,78.62,87.55,22.53,125.28
130,42,3,2,24,14,OK,80.49,85.23,15.76,103.86
130,43,3,3,1,14,OK,145.19,84.6,20.01,120.94
130,44,3,3,2,14,OK,82.46,83.23,21.37,146.76
130,45,3,3,3,14,S49,78.25,83.36,21.45,116.94
130,46,3,3,4,14,OK,114.66,89.32,19.27,110.41
130,47,3,3,5,14,OK,79.53,87.73,18.31,117.9
130,48,3,3,6,14,OK,82.39,88.02,18.22,106.07
130,49,3,3,7,14,OK,97.92,77.78,20.79,102.79
130,50,3,3,8,14,OK,134.18,74.43,21.68,122.49
130,51,3,3,9,14,OK,123.24,85.27,20.11,128.8
130,52,3,3,10,14,OK,60.79,75.25,20.85,103.23
130,53,3,3,11,14,OK,75.93,80.77,17.5,120.05
130,54,3,3,12,14,OK,50.89,71.88,20.61,134.03
130,55,3,3,13,14,OK,116.07,74.42,23.64,117.59
130,56,3,3,14,14,OK,91.05,76.56,24.9,132.24
130,57,3,3,15,14,OK,107.24,77.99,21.63,159.79
130,58,3,3,16,14,OK,85.32,78.73,19.52,131.91
130,59,3,3,17,14,OK,55.22,82.18,18.85,107.35
130,60,3,3,18,14,OK,103.67,77.22,24.53,119.57
130,61,3,3,19,14,OK,148.05,86.04,23.39,106.03
130,62,3,3,20,14,OK,144.2,70.64,24.93,134.44
130,63,3,3,21,14,OK,98.65,88.33,17.93,133.47
130,64,3,3,22,14,OK,148.47,71.98,21.95,108.14
130,65,3,3,23,14,OK,145.69,81.88,24.7,135.57
130,66,3,3,24,14,OK,66.63,84.28,22.45,127.77
130,67,3,4,1,14,OK,51.31,70.25,18.64,158.03
130,68,3,4,2,14,OK,61.71,76.79,20.45,131.25
130,69,3,4,3,14,OK,69.13,82.84,17.58,145.2
130,70,3,4,4,14,OK,92.9,77.3,18.55,141.52
130,71,3,4,5,14,OK,64.57,82.46,23.49,154.15
130,72,3,4,6,14,OK,131.91,70.2,15.73,125.01
130,73,3,4,7,14,OK,65.0,75.57,23.5,121.04
130,74,3,4,8,14,OK,108.95,77.52,19.75,101.82
130,75,3,4,9,14,OK,100.66,78.88,20.61,117.68
130,76,3,4,10,14,OK,109.77,70.71,16.85,128.22
130,77,3,4,11,14,OK,86.3,73.23,24.93,159.08
130,78,3,4,12,14,OK,103.74,75.36,15.79,146.91
130,79,3,4,13,14,OK,59.43,81.71,19.82,138.14
130,80,3,4,14,14,OK,97.96,83.56,15.91,100.64
130,81,3,4,15,14,OK,90.78,86.31,23.91,135.96
130,82,3,4,16,14,OK,88.8,74.63,15.76,124.05
130,83,3,4,17,14,OK,118.59,79.29,24.33,111.18
130,84,3,4,18,14,OK,80.5,71.97,19.69,113.01
130,85,3,4,19,14,OK,88.39,81.19,23.56,137.62
130,86,3,4,20,14,OK,142.24,76.38,17.77,149.62
130,87,3,4,21,14,OK,67.21,80.79,24.81,128.68
130,88,3,4,22,14,S49,50.14,84.0,23.75,146.09
130,89,3,4,23,14,OK,134.67,80.38,21.14,144.99
130,90,3,4,24,14,OK,69.74,83.44,24.6,106.3
130,91,3,5,1,14,OK,134.06,88.1,24.62,159.73
130,92,3,5,2,14,OK,140.42,84.69,20.62,110.98
130,93,3,5,3,14,OK,95.26,77.3,17.26,120.01
130,94,3,5,4,14,OK,64.34,70.29,20.14,149.09
130,95,3,5,5,14,OK,110.08,83.51,20.97,154.63
130,96,3,5,6,14,OK,51.46,79.18,17.14,143.36
130,97,3,5,7,14,OK,60.38,82.1,21.92,151.17
130,99,3,5,9,14,OK,149.78,72.18,22.29,140.15
130,100,3,5,10,14,OK,128.6,72.21,21.2,153.49
130,101,3,5,11,14,OK,95.17,82.19,21.19,115.48
130,102,3,5,12,14,OK,62.97,85.92,18.33,143.7
130,103,3,5,13,14,OK,113.56,88.18,19.86,123.21
130,104,3,5,14,14,OK,71.95,74.29,16.04,111.0
130,105,3,5,15,14,OK,130.43,77.36,22.21,154.23
130,106,3,5,16,14,OK,140.04,72.41,22.46,136.77
130,107,3,5,17,14,OK,91.17,73.31,22.24,158.08
130,108,3,5,18,14,OK,75.97,75.69,20.36,127.95
130,109,3,5,19,14,OK,98.37,77.13,23.46,143.7
130,110,3,5,20,14,OK,102.41,87.23,24.52,103.81
130,111,3,5,21,14,OK,52.86,86.98,22.12,157.76
130,112,3,5,22,14,OK,92.42,79.42,15.8,108.4
130,113,3,5,23,14,OK,68.54,74.63,21.57,110.71
130,114,3,5,24,14,OK,112.96,85.91,16.48,133.05
130,115,3,6,1,14,OK,133.49,85.06,15.56,121.34
130,116,3,6,2,14,OK,82.07,80.56,21.99,117.2
130,117,3,6,3,14,OK,133.54,83.65,22.74,136.15
130,118,3,6,4,14,OK,105.24,82.07,23.07,112.47
130,119,3,6,5,14,OK,99.13,74.83,24.04,103.85
130,120,3,6,6,14,OK,86.85,74.28,24.0,152.16
130,121,3,6,7,14,OK,117.8,77.2,21.52,148.13
130,122,3,6,8,14,OK,75.93,81.56,22.35,158.57
130,123,3,6,9,14,OK,105.92,80.12,15.65,101.07
130,124,3,6,10,14,OK,81.05,87.01,23.91,129.21
130,125,3,6,11,14,OK,133.44,85.43,24.24,144.48
130,126,3,6,12,14,OK,78.13,71.08,21.9,110.86
130,127,3,6,13,14,OK,83.33,75.78,19.75,142.65
130,128,3,6,14,14,OK,74.02,83.26,23.03,123.39
130,129,3,6,15,14,OK,74.29,87.03,20.16,109.47
130,130,3,6,16,14,OK,107.36,89.24,16.49,141.33
130,131,3,6,17,14,OK,106.39,76.26,19.15,102.61
130,132,3,6,18,14,OK,131.99,88.54,21.43,127.76
130,133,3,6,19,14,OK,65.32,83.01,22.29,127.37
130,134,3,6,20,14,OK,130.3,82.91,18.62,136.81
130,135,3,6,21,14,OK,115.94,70.28,20.43,158.5
130,136,3,6,22,14,OK,96.8,72.56,20.41,147.75
130,137,3,6,23,14,OK,101.43,89.81,16.47,151.39
130,138,3,6,24,14,OK,112.98,73.61,17.74,109.71
130,139,3,7,1,14,OK,98.98,78.46,24.74,129.68
130,140,3,7,2,14,OK,102.71,86.42,17.9,150.07
130,141,3,7,3,14,OK,124.34,81.83,24.17,154.21
130,142,3,7,4,14,OK,84.54,74.5,23.36,109.29
130,143,3,7,5,14,OK,141.43,88.0,16.84,131.96
130,144,3,7,6,14,OK,88.3,88.9,15.42,123.9
130,145,3,7,7,14,OK,104.54,73.57,21.64,143.67
130,146,3,7,8,14,OK,125.48,73.06,20.96,142.22
130,147,3,7,9,14,OK,69.86,80.47,15.96,146.76
130,148,3,7,10,14,OK,132.95,89.22,16.73,148.33
130,149,3,7,11,14,OK,99.18,80.67,23.22,118.28
130,150,3,7,12,14,OK,64.1,85.2,22.97,107.29
130,151,3,7,13,14,OK,72.72,70.04,23.05,127.13
130,152,3,7,14,14,OK,137.41,80.69,18.01,144.87
130,153,3,7,15,14,OK,118.67,75.77,20.35,151.02
130,154,3,7,16,14,OK,68.92,81.02,17.51,118.98
130,155,3,7,17,14,OK,75.5,84.14,20.16,104.26
130,156,3,7,18,14,OK,57.69,86.51,20.09,129.87
130,157,3,7,19,14,OK,143.77,71.13,20.82,142.89
130,158,3,7,20,14,OK,71.68,77.6,23.53,148.83
130,159,3,7,21,14,OK,140.12,81.0,19.5,142.31
130,160,3,7,22,14,OK,83.98,85.2,24.4,148.83
130,161,3,7,23,14,OK,52.17,78.57,24.96,103.27
130,162,3,7,24,14,OK,139.58,75.65,23.19,128.02
130,163,3,8,1,14,OK,51.44,71.53,24.57,105.51
130,164,3,8,2,14,S23,137.28,83.24,15.13,103.99
130,165,3,8,3,14,S23,142.01,88.73,24.91,105.19
130,166,3,8,4,14,OK,102.64,82.32,22.1,115.95
130,167,3,8,5,14,OK,125.64,74.64,18.7,118.61
130,168,3,8,6,14,OK,124.14,72.81,21.6,132.4
130,169,3,8,7,14,OK,118.75,71.08,22.55,132.67
131,12,3,1,18,15,OK,67.65,76.25,21.74,150.25
131,13,3,1,19,15,S23,138.1,85.65,23.6,119.97
131,14,3,1,20,15,OK,103.81,85.02,21.25,152.07
