MAP_ROW,MAP_COL,FF_ROW,FF_COL,WIF_COL,WIF_ROW,DEFECT,MR,HR,HDI,MR2
182,66,3,3,24,66,OK,115.07,79.3,21.74,126.43
182,67,3,4,1,66,OK,145.04,79.49,21.58,135.63
182,68,3,4,2,66,OK,127.03,79.79,21.41,142.54
182,69,3,4,3,66,OK,116.03,79.24,21.24,119.44
182,70,3,4,4,66,OK,146.09,78.88,21.08,129.33
182,71,3,4,5,66,OK,120.25,78.87,21.13,129.58
182,72,3,4,6,66,OK,112.29,78.89,21.31,142.95
182,73,3,4,7,66,OK,113.94,78.9,21.05,138.58
182,74,3,4,8,66,OK,144.98,78.93,21.25,128.26
182,75,3,4,9,66,OK,121.62,78.86,21.24,109.78
182,76,3,4,10,66,OK,103.34,79.23,21.13,122.29
182,77,3,4,11,66,OK,113.87,79.6,21.18,143.83
182,78,3,4,12,66,OK,121.65,79.64,21.37,125.43
182,79,3,4,13,66,OK,108.56,79.78,21.34,133.23
182,80,3,4,14,66,OK,118.28,79.78,21.3,125.97
182,81,3,4,15,66,OK,131.53,79.69,21.31,155
182,82,3,4,16,66,OK,115.05,79.42,21.25,128.06
182,83,3,4,17,66,OK,132.6,79.58,21.3,126.62
182,84,3,4,18,66,OK,113.38,79.55,21.43,130.65
182,85,3,4,19,66,OK,122.17,79.99,21.15,168.29
182,86,3,4,20,66,OK,126.05,79.58,21.17,124.56
182,87,3,4,21,66,OK,131.31,79.73,21.29,147.61
182,88,3,4,22,66,OK,147.85,80.11,21.36,138.53
182,89,3,4,23,66,OK,149.49,80.03,21.24,132.2
182,90,3,4,24,66,OK,123.92,80.35,21.43,135.58
182,92,3,5,2,66,OK,118.65,79.68,21.41,136.84
182,93,3,5,3,66,OK,125.11,79.76,21.42,127.52
182,94,3,5,4,66,OK,114.14,80.05,21.29,125.48
182,95,3,5,5,66,OK,119.23,80.03,21.28,139.6
182,96,3,5,6,66,OK,122.86,79.84,21.2,139.83
182,97,3,5,7,66,OK,136.7,79.84,21.39,166.12
182,98,3,5,8,66,OK,107.66,79.87,21.36,147.8
182,99,3,5,9,66,OK,112.77,79.94,21.48,147.68
182,100,3,5,10,66,OK,119.81,80.04,21.45,142.86
182,101,3,5,11,66,OK,109.17,80.12,21.22,130.3
182,102,3,5,12,66,OK,121.1,80.12,21.22,143.66
182,103,3,5,13,66,OK,136.18,80.2,21.58,126.65
182,104,3,5,14,66,OK,119.92,80.11,21.42,132.2
182,105,3,5,15,66,OK,117.02,80.1,21.34,151.7
182,106,3,5,16,66,OK,130.99,80.05,21.26,110.28
182,107,3,5,17,66,OK,127.39,80.14,21.49,138.3
182,108,3,5,18,66,OK,149.41,79.87,21.31,118.5
182,109,3,5,19,66,OK,125.55,79.89,21.52,135.69
182,110,3,5,20,66,OK,141.43,79.94,21.42,137.18
182,111,3,5,21,66,OK,133.55,79.88,21.36,173.11
182,112,3,5,22,66,OK,130.43,79.96,21.46,134.58
182,113,3,5,23,66,OK,128.7,80.46,21.52,138.6
182,114,3,5,24,66,OK,111.66,80.27,21.45,137.99
182,115,3,6,1,66,OK,130.7,79.64,21.45,139.76
182,116,3,6,2,66,OK,120.46,79.8,21.44,143.77
182,117,3,6,3,66,OK,116.61,79.86,21.43,123.29
182,118,3,6,4,66,OK,155.56,79.44,21.29,139.77
182,119,3,6,5,66,OK,145.55,79.5,21.44,146.37
182,120,3,6,6,66,OK,154.67,79.68,21.43,162.82
182,121,3,6,7,66,OK,113.38,79.93,21.48,138.13
182,122,3,6,8,66,OK,125.79,80.05,21.49,143.88
182,123,3,6,9,66,OK,127.73,80.19,21.3,127.62
182,124,3,6,10,66,OK,118.4,80.27,21.58,134.63
182,125,3,6,11,66,OK,141.25,80.04,21.61,130.01
182,126,3,6,12,66,OK,118.38,80.11,21.56,129.69
182,127,3,6,13,66,OK,141.32,80.04,21.56,127.74
182,128,3,6,14,66,OK,135.26,80.19,21.57,144.14
182,129,3,6,15,66,OK,120.28,80.33,21.71,133.68
182,130,3,6,16,66,OK,152.99,80.05,21.5,145.73
182,131,3,6,17,66,OK,143.81,80.39,21.64,120.26
182,132,3,6,18,66,OK,121.18,80.33,21.65,135.58
182,133,3,6,19,66,OK,117.72,80.32,21.6,140.53
182,134,3,6,20,66,OK,115.46,80.42,21.32,136.86
182,135,3,6,21,66,OK,120.63,80.36,21.48,130.89
182,136,3,6,22,66,OK,129.8,80.78,21.66,160.09
182,137,3,6,23,66,OK,127.41,80.86,21.55,116.96
182,138,3,6,24,66,OK,137.45,80.67,21.8,125.37
182,139,3,7,1,66,OK,112.22,80.22,21.34,121.53
182,140,3,7,2,66,OK,120.81,80.53,21.26,139.09
182,141,3,7,3,66,OK,116.72,80.48,21.25,132.2
182,142,3,7,4,66,OK,142.98,80.46,21.33,148.09
182,143,3,7,5,66,OK,127.64,80.14,21.46,119.34
182,144,3,7,6,66,OK,115.91,80.56,21.7,124.39
182,145,3,7,7,66,OK,117.26,80.39,21.4,131.57
182,146,3,7,8,66,OK,124.43,80.74,21.4,124.74
182,147,3,7,9,66,OK,117.61,80.72,21.4,153.45
182,148,3,7,10,66,OK,102.77,80.57,21.36,143.2
182,149,3,7,11,66,OK,117.19,81.06,21.45,137.17
182,150,3,7,12,66,OK,121.13,80.91,21.35,126.7
182,151,3,7,13,66,OK,113.68,80.92,21.54,122.42
182,152,3,7,14,66,OK,119.65,81.34,21.49,130.55
182,153,3,7,15,66,OK,111.26,81.6,21.52,131.7
182,154,3,7,16,66,OK,151.07,80.85,21.48,138.07
182,155,3,7,17,66,OK,140.97,81.05,21.54,116.56
182,156,3,7,18,66,OK,122,80.88,21.4,134.05
182,157,3,7,19,66,OK,123.6,80.63,21.39,125.04
182,158,3,7,20,66,OK,98.94,80.31,21.44,148.32
182,159,3,7,21,66,S16,121.56,80.45,21.4,128.71
182,160,3,7,22,66,OK,117.85,80.39,21.5,130.32
182,161,3,7,23,66,OK,114.78,80.24,21.31,110.66
182,162,3,7,24,66,OK,135.86,80.29,21.49,138.19
182,163,3,8,1,66,OK,129.86,80.07,21.22,131.87
182,164,3,8,2,66,OK,127.09,79.89,21.41,131.97
182,165,3,8,3,66,OK,125.59,79.88,21.2,126.4
182,166,3,8,4,66,OK,112.82,79.73,21.43,116.54
182,167,3,8,5,66,OK,108.84,79.48,21.35,120.2
182,168,3,8,6,66,OK,123.23,79.4,21.15,161.38
182,169,3,8,7,66,OK,124.04,78.74,21.34,120.22
182,170,3,8,8,66,OK,104.61,78.8,21.11,132.1
182,171,3,8,9,66,OK,111.12,78.59,21.17,120.45
182,172,3,8,10,66,OK,109.61,78.59,21.46,116.26
182,173,3,8,11,66,OK,113.11,78.4,20.93,121.13
182,174,3,8,12,66,OK,106.94,78.36,20.89,115.03
182,175,3,8,13,66,OK,124.08,75.79,21.03,127.35
182,176,3,8,14,66,OK,108.82,78.21,20.62,123.23
183,5,3,1,11,67,OK,139.35,78.08,21.06,97.28
183,6,3,1,12,67,OK,111.63,78.12,20.97,114.65
183,7,3,1,13,67,OK,121.32,78.54,21.01,128.32
183,8,3,1,14,67,OK,110.75,78.5,21.22,101.56
183,9,3,1,15,67,OK,104.59,78.76,21.01,103.09
183,10,3,1,16,67,OK,121.65,79.07,20.83,111.39
183,11,3,1,17,67,OK,108.18,79.25,21.23,107.47
183,12,3,1,18,67,OK,147.79,79.24,21.06,134.27
183,13,3,1,19,67,OK,120.91,79.49,21.07,122.34
183,14,3,1,20,67,OK,99.78,79.7,21.26,126.37
183,15,3,1,21,67,OK,124.6,79.76,21.01,149.65
183,16,3,1,22,67,OK,115,80.03,21.3,107.18
183,17,3,1,23,67,OK,107.83,80.25,21.3,126.17
183,18,3,1,24,67,OK,109.28,80.3,21.28,130.85
183,19,3,2,1,67,OK,125.8,80.28,21.15,126.17
183,20,3,2,2,67,OK,128.03,80.21,21.32,124.36
183,21,3,2,3,67,OK,117.39,80.31,21.14,113.45
183,22,3,2,4,67,OK,137.41,80.24,20.88,124.4
183,23,3,2,5,67,OK,114.26,80.36,21.32,139.7
183,24,3,2,6,67,OK,117.74,80.7,21.75,135.73
183,25,3,2,7,67,OK,134.05,80.42,21.07,128.44
183,26,3,2,8,67,OK,121.61,80.41,21.47,131.1
183,27,3,2,9,67,OK,114.49,80.44,21.14,137.03
183,28,3,2,10,67,OK,112.32,80.55,21.14,112.08
183,29,3,2,11,67,OK,121.04,80.5,21.31,113.19
183,30,3,2,12,67,OK,104.75,80.42,21.24,133.46
183,31,3,2,13,67,OK,125.54,80.82,21.16,126.39
183,32,3,2,14,67,OK,102.99,80.53,21.36,122.56
183,33,3,2,15,67,OK,110.93,80.44,21.21,135.64
183,34,3,2,16,67,OK,135.79,80.31,21.3,155.3
183,35,3,2,17,67,OK,134.35,80.11,21.32,112.12
183,36,3,2,18,67,OK,112.42,80.1,21.41,112.96
183,37,3,2,19,67,OK,119.46,80.4,21.47,128.92
183,38,3,2,20,67,OK,119.31,80.05,21.57,118.82
183,39,3,2,21,67,OK,111.48,80.15,21.36,129.24
183,40,3,2,22,67,OK,115.98,80.3,21.34,161.88
183,41,3,2,23,67,OK,130.67,80.43,21.48,129.75
183,42,3,2,24,67,OK,116.17,80.4,21.33,117.24
183,43,3,3,1,67,OK,154.11,80.48,21.2,128.42
183,44,3,3,2,67,OK,107.39,80.25,21.22,130.99
183,45,3,3,3,67,OK,118.58,80.44,21.37,127.11
183,46,3,3,4,67,OK,110.26,80.47,21.39,115.97
183,47,3,3,5,67,OK,125.32,80.24,21.41,134.14
183,48,3,3,6,67,OK,112.7,80.5,21.4,144.33
183,49,3,3,7,67,OK,147.69,80.44,21.36,122.87
183,50,3,3,8,67,OK,120.43,80.58,21.44,172.94
183,51,3,3,9,67,OK,126.7,80.27,21.63,132.73
183,52,3,3,10,67,OK,121.02,80.28,21.59,128.49
183,53,3,3,11,67,OK,116.34,80.51,21.44,119.89
183,54,3,3,12,67,OK,128.92,80.21,21.37,121.57
183,55,3,3,13,67,OK,151.14,80.19,21.38,134.31
183,56,3,3,14,67,OK,102.31,80.26,21.5,129.95
183,57,3,3,15,67,OK,133.62,80.16,21.54,128.29
183,58,3,3,16,67,OK,125.45,80,21.61,137.08
183,59,3,3,17,67,OK,112.07,79.78,21.46,121.01
183,60,3,3,18,67,OK,115.36,79.72,21.34,129.15
183,61,3,3,19,67,OK,105.91,79.79,21.3,126.77
183,62,3,3,20,67,OK,95.44,79.52,21.43,146.58
183,63,3,3,21,67,OK,128.8,79.49,21.38,140.31
183,64,3,3,22,67,OK,123.58,79.42,21.5,127.38
183,65,3,3,23,67,OK,109.13,79.55,21.44,127.83
183,66,3,3,24,67,OK,116.63,79.42,21.37,101.83
183,67,3,4,1,67,OK,127.82,79.67,21.43,129.84
183,68,3,4,2,67,OK,110.75,79.52,21.34,123.26
183,69,3,4,3,67,OK,121.48,79.12,21.36,121.98
183,70,3,4,4,67,OK,120.38,79.28,21.16,138.46
183,71,3,4,5,67,OK,108.32,78.86,21.21,134.57
183,72,3,4,6,67,OK,120.75,78.92,21.23,184.17
183,73,3,4,7,67,OK,138.55,78.97,21.1,118.65
183,74,3,4,8,67,OK,112.58,78.86,21.31,110.33
183,75,3,4,9,67,OK,112.63,78.91,21.27,113.75
183,76,3,4,10,67,OK,132.71,79.24,21.37,121.85
183,77,3,4,11,67,S36,,59.5,,118.47
183,78,3,4,12,67,OK,135.83,79.65,21.26,127.62
183,79,3,4,13,67,OK,124.02,79.69,21.42,127.67
183,80,3,4,14,67,OK,126.68,79.91,21.78,119.76
183,81,3,4,15,67,OK,114.72,79.55,21.42,124
183,82,3,4,16,67,OK,115.06,79.75,21.1,144.32
183,83,3,4,17,67,OK,122.39,79.59,21.22,124.28
183,84,3,4,18,67,OK,115.72,79.84,21.23,127.45
183,85,3,4,19,67,OK,113.54,80.09,21.27,128.75
183,86,3,4,20,67,OK,133.53,79.69,21.18,124.25
183,87,3,4,21,67,OK,127.61,79.83,21.43,152.91
183,88,3,4,22,67,OK,111.76,80.06,21.19,135.51
183,89,3,4,23,67,OK,117.66,80.21,21.37,129.52
183,90,3,4,24,67,OK,117.73,80.32,21.39,136.28
183,92,3,5,2,67,OK,104.96,79.62,21.22,142.19
183,93,3,5,3,67,OK,116.64,80.03,21.11,147.24
183,94,3,5,4,67,OK,156.6,80.23,21.21,134.14
183,95,3,5,5,67,OK,141.74,80.01,21.33,142.48
183,96,3,5,6,67,OK,130.6,79.73,21.46,136.38
183,97,3,5,7,67,OK,120.01,79.91,21.23,141.51
183,98,3,5,8,67,OK,124.15,79.87,21.39,139.32
183,99,3,5,9,67,OK,112.85,80.17,21.16,125.75
183,100,3,5,10,67,OK,108.27,80.03,21.53,166.77
183,101,3,5,11,67,OK,109.2,80.06,21.39,145.19
183,102,3,5,12,67,OK,130.23,79.95,21.34,133.18
183,103,3,5,13,67,OK,115.62,80.31,21.8,139.19
183,104,3,5,14,67,OK,117.66,80.29,21.45,122.54
183,105,3,5,15,67,OK,125.02,80.05,21.4,152.84
183,106,3,5,16,67,OK,119.45,80.23,21.41,154.86
183,107,3,5,17,67,OK,121.31,79.97,21.5,152.54
183,108,3,5,18,67,OK,131.7,79.63,21.33,150.67
183,109,3,5,19,67,OK,150.01,80.1,21.52,138.69
183,110,3,5,20,67,OK,131.71,79.9,21.37,150.17
183,111,3,5,21,67,OK,134.64,80.08,21.15,135.5
183,112,3,5,22,67,OK,117.08,80.19,21.42,142.36
183,113,3,5,23,67,OK,112.01,80.13,21.3,133.41
183,114,3,5,24,67,OK,118.35,80.54,21.55,129.24
183,115,3,6,1,67,OK,128.93,79.81,21.36,139.97
183,116,3,6,2,67,OK,127.94,79.99,21.42,171.48
183,117,3,6,3,67,OK,112.67,79.77,21.53,131.43
183,118,3,6,4,67,OK,129.11,79.84,21.41,123.76
183,119,3,6,5,67,OK,114.78,79.76,21.5,127.33
183,120,3,6,6,67,OK,129.33,79.9,21.31,143
183,121,3,6,7,67,OK,132.09,80.11,21.37,155.61
183,122,3,6,8,67,OK,118.7,80.03,21.43,144.96
183,123,3,6,9,67,OK,121.44,80.6,21.53,132.62
183,124,3,6,10,67,OK,114.96,80.27,21.46,148.74
183,125,3,6,11,67,OK,136.55,79.99,21.47,126.8
183,126,3,6,12,67,OK,136.5,79.92,21.53,132.43
183,127,3,6,13,67,OK,107.98,80.22,21.53,149.98
183,128,3,6,14,67,OK,104.38,80.3,21.27,148.45
183,129,3,6,15,67,OK,128.93,80.62,21.51,126.9
183,130,3,6,16,67,OK,115.23,80.22,21.44,127.36
183,131,3,6,17,67,OK,135.09,80.29,21.5,133.85
183,132,3,6,18,67,OK,118.29,80.31,21.47,127.69
183,133,3,6,19,67,OK,126.85,80.44,21.53,145.77
183,134,3,6,20,67,OK,126.48,80.45,21.51,136.53
183,135,3,6,21,67,OK,128.79,80.56,21.42,162.16
183,136,3,6,22,67,OK,124.34,80.52,21.37,127.78
183,137,3,6,23,67,OK,125.32,80.67,21.83,132.26
183,138,3,6,24,67,OK,118,81.1,21.64,156.8
183,139,3,7,1,67,OK,115.63,80.52,21.45,122.01
183,140,3,7,2,67,OK,117.97,80.61,21.53,125.52
183,141,3,7,3,67,OK,110.57,80.29,21.42,147.73
183,142,3,7,4,67,OK,113.08,80.43,21.44,139.57
183,143,3,7,5,67,OK,162.93,80.38,21.47,130.88
183,144,3,7,6,67,OK,117.51,80.49,21.6,119.76
183,145,3,7,7,67,OK,128.91,80.69,21.31,129.03
183,146,3,7,8,67,OK,117.77,80.98,21.29,113.44
183,147,3,7,9,67,OK,115.51,80.8,21.47,123.85
183,148,3,7,10,67,OK,106.14,81.07,21.34,116.04
183,149,3,7,11,67,OK,125.64,80.89,21.55,109.27
183,150,3,7,12,67,OK,125.23,81.05,21.31,115.03
183,151,3,7,13,67,OK,129.83,80.74,21.5,132.65
183,152,3,7,14,67,OK,134.34,81.83,21.42,142.2
183,153,3,7,15,67,OK,135.66,81.04,21.56,123.76
183,154,3,7,16,67,OK,132.05,81.26,21.33,111.73
183,155,3,7,17,67,S26,,80.87,,118.85
183,156,3,7,18,67,OK,130.22,80.72,21.6,149.52
183,157,3,7,19,67,OK,113.89,80.84,21.19,151.06
183,158,3,7,20,67,OK,121.46,80.48,21.39,124.58
183,159,3,7,21,67,S28,,80.6,,122.3
183,160,3,7,22,67,OK,124,80.76,21.3,112.44
183,161,3,7,23,67,OK,102.11,80.48,21.38,123.3
183,162,3,7,24,67,OK,132.33,80.53,21.68,108.29
183,163,3,8,1,67,OK,146.28,80.28,21.56,113.71
183,164,3,8,2,67,OK,118.23,80.24,21.33,134.75
183,165,3,8,3,67,OK,121.63,80.15,21.61,140.13
183,166,3,8,4,67,OK,133.62,79.75,21.07,128.31
183,167,3,8,5,67,OK,100.91,79.72,21.27,138.04
183,168,3,8,6,67,OK,131.17,79.14,21.08,120.69
183,169,3,8,7,67,OK,105.01,79.13,21.05,108.24
183,170,3,8,8,67,OK,112.97,78.94,20.76,115.9
183,171,3,8,9,67,OK,106.44,78.97,20.99,116.71
183,172,3,8,10,67,OK,132.78,78.63,20.85,122.1
183,173,3,8,11,67,OK,127.44,78.49,20.84,108.05
183,174,3,8,12,67,OK,110.39,78.55,20.79,127.55
183,175,3,8,13,67,OK,115.78,78.41,20.77,120.02
183,176,3,8,14,67,OK,106.01,78.39,20.73,114.07
184,4,3,1,10,68,OK,129.12,78.1,21.14,126.13
184,5,3,1,11,68,OK,145.02,78.03,20.99,134.02
184,6,3,1,12,68,OK,105.32,78.14,21,111.84
184,7,3,1,13,68,OK,115.49,78.36,21.19,105.04
184,8,3,1,14,68,OK,96.43,78.62,21.27,120.22
184,9,3,1,15,68,OK,98.33,78.77,21.03,110.98
184,10,3,1,16,68,OK,98.75,78.97,21.62,98.04
184,11,3,1,17,68,OK,107.6,79.18,21.18,116.57
184,12,3,1,18,68,OK,104.85,79.22,21.22,112.73
184,13,3,1,19,68,OK,114.18,79.36,21.12,112.73
184,14,3,1,20,68,OK,135.3,79.63,21.26,109.03
184,15,3,1,21,68,OK,105.82,79.59,21.08,108.37
184,16,3,1,22,68,OK,111.58,79.81,21.14,125.36
184,17,3,1,23,68,OK,107.57,80.1,21.18,111.97
184,18,3,1,24,68,OK,100.62,80.2,21.1,132.09
184,19,3,2,1,68,OK,105.6,79.94,21.28,124.4
184,20,3,2,2,68,OK,134.92,80.11,21.4,124.45
184,21,3,2,3,68,OK,122.58,80.06,21.56,114.62
184,22,3,2,4,68,OK,142.78,80.13,21.16,121.84
184,23,3,2,5,68,OK,143.94,80.19,21.11,126.88
184,24,3,2,6,68,OK,108.49,80.31,21.18,138.6
184,25,3,2,7,68,OK,130.52,80.73,21.07,117.35
184,26,3,2,8,68,OK,121.56,80.32,21.14,115.05
184,27,3,2,9,68,OK,123.17,80.43,21.08,117.55
184,28,3,2,10,68,OK,122.15,80.36,21.14,131.71
184,29,3,2,11,68,OK,139.98,80.61,21.24,131.25
184,30,3,2,12,68,OK,110.87,80.35,21,138.33
184,31,3,2,13,68,OK,121.58,80.49,21.12,110.01
184,32,3,2,14,68,OK,125.2,80.39,21.14,136.73
184,33,3,2,15,68,OK,110.06,80.57,21.05,121.93
184,34,3,2,16,68,OK,106.42,80.1,21.27,141.59
184,35,3,2,17,68,OK,99.62,80.21,21.17,114.95
184,36,3,2,18,68,OK,108.67,79.85,21.13,119.33
184,37,3,2,19,68,OK,126.39,79.99,21.38,117.63
184,38,3,2,20,68,OK,130.11,79.77,21.34,145.26
184,39,3,2,21,68,OK,132.56,79.95,21.35,132.67
184,40,3,2,22,68,OK,113.21,79.93,21.42,139.56
184,41,3,2,23,68,OK,120.68,80.36,21.36,153.09
184,42,3,2,24,68,OK,117.62,80.21,21.22,131.99
184,43,3,3,1,68,OK,119.16,80.18,21.25,123.71
184,44,3,3,2,68,OK,129.74,80.43,21.22,177.79
184,45,3,3,3,68,OK,121.28,80.21,21.33,122.25
184,46,3,3,4,68,OK,116.45,80.17,21.58,126.27
184,47,3,3,5,68,OK,108.95,80.2,21.28,148.03
184,48,3,3,6,68,OK,111.57,80.19,21.41,132.29
184,49,3,3,7,68,OK,124.33,80.27,21.43,125.13
184,50,3,3,8,68,OK,123.63,80.32,21.52,133.86
184,51,3,3,9,68,OK,113.53,80.26,21.32,119.65
184,52,3,3,10,68,OK,126.12,80.4,21.44,119.21
184,53,3,3,11,68,OK,117.82,80.24,21.57,117.48
184,54,3,3,12,68,OK,105.9,80.41,21.53,142.49
184,55,3,3,13,68,OK,115.13,80.28,21.32,134.71
184,56,3,3,14,68,OK,123.7,80.17,21.57,114.94
184,57,3,3,15,68,OK,107.39,80.13,21.78,112.68
184,58,3,3,16,68,OK,169.32,80.18,21.44,131.85
184,59,3,3,17,68,OK,122.34,79.81,21.57,121.5
184,60,3,3,18,68,OK,114.16,79.74,21.53,123.56
184,61,3,3,19,68,OK,108.01,79.45,21.68,132.51
184,62,3,3,20,68,OK,115.05,79.49,21.18,114.8
184,63,3,3,21,68,OK,118.05,79.28,21.51,152.67
184,64,3,3,22,68,OK,118.99,79.51,21.37,123.17
184,65,3,3,23,68,OK,113.54,79.39,21.41,163.27
184,66,3,3,24,68,OK,134.95,79.22,21.37,124.74
184,67,3,4,1,68,OK,109.64,79.53,21.47,136.81
184,68,3,4,2,68,OK,119.75,79.31,21.5,142.85
184,69,3,4,3,68,OK,127.01,79.43,21.36,125.26
184,70,3,4,4,68,OK,141.65,79.31,21.45,130.95
184,71,3,4,5,68,OK,113.54,78.99,21.19,149.74
184,72,3,4,6,68,OK,134.5,79.11,21.15,137.82
184,73,3,4,7,68,OK,121.79,78.86,21.38,128.72
184,74,3,4,8,68,OK,107.39,78.84,21.37,119
184,75,3,4,9,68,OK,120.84,78.69,21.51,123.92
184,76,3,4,10,68,OK,148.3,79.22,21.19,111.09
184,77,3,4,11,68,OK,136.48,79.35,21.35,124.91
184,78,3,4,12,68,OK,112.85,79.3,21.6,134.91
184,79,3,4,13,68,OK,116.95,79.43,21.3,150.65
184,80,3,4,14,68,OK,121.78,79.55,21.31,125.79
184,81,3,4,15,68,OK,124.64,79.48,21.4,127.43
184,82,3,4,16,68,OK,117.51,79.64,21.61,150.27
184,83,3,4,17,68,OK,144.47,79.73,21.34,121.46
184,84,3,4,18,68,OK,101.19,79.76,21.41,132.25
184,85,3,4,19,68,OK,121.07,79.6,21.04,119.9
184,86,3,4,20,68,OK,116.59,79.8,21.24,133.96
184,87,3,4,21,68,OK,107.57,79.75,21.53,143.76
184,88,3,4,22,68,OK,125.43,80.1,21.28,124.39
184,89,3,4,23,68,OK,106.73,80.25,21.2,124.86
184,90,3,4,24,68,OK,111.76,80.21,21.46,138.83
184,92,3,5,2,68,OK,136.03,79.64,21.14,146.49
184,93,3,5,3,68,OK,132.48,80.04,21.17,156.42
184,94,3,5,4,68,OK,108.75,80.26,21.4,162.34
184,95,3,5,5,68,OK,128.65,79.77,21.35,137.65
184,96,3,5,6,68,OK,143.54,80.06,21.44,149.45
184,97,3,5,7,68,OK,124.46,79.87,21.31,137.56
184,98,3,5,8,68,OK,123.24,79.77,21.12,141.53
184,99,3,5,9,68,OK,117.44,79.99,21.33,137.22
184,100,3,5,10,68,OK,135.78,80,21.35,135.7
184,101,3,5,11,68,OK,116.08,80.19,21.5,132.89
184,102,3,5,12,68,OK,147.37,80.02,21.44,159.36
184,103,3,5,13,68,OK,155.87,80.19,21.48,125.56
184,104,3,5,14,68,OK,116.98,80.45,21.1,136.13
184,105,3,5,15,68,OK,121.23,80.19,21.47,150.38
184,106,3,5,16,68,OK,103.98,80.13,21.4,133.4
184,107,3,5,17,68,OK,131.31,80.03,21.45,164.49
184,108,3,5,18,68,OK,106.52,79.75,21.43,118.72
184,109,3,5,19,68,OK,127.17,80.17,21.55,131.32
184,110,3,5,20,68,OK,127.96,79.94,21.23,153.45
184,111,3,5,21,68,OK,143.97,79.92,21.43,178.06
184,112,3,5,22,68,OK,124.05,80.22,21.5,132.83
184,113,3,5,23,68,OK,135.16,80.08,21.41,137.28
184,114,3,5,24,68,OK,133.62,80.54,21.34,151.91
184,115,3,6,1,68,OK,101.88,79.79,21.44,127.73
184,116,3,6,2,68,OK,135.04,79.58,21.53,143.87
184,117,3,6,3,68,OK,130.01,79.64,21.37,133.16
184,118,3,6,4,68,OK,124.61,79.6,21.52,140.61
184,119,3,6,5,68,OK,111.07,80.01,21.37,133.14
184,120,3,6,6,68,OK,132.37,79.99,22.16,137.65
184,121,3,6,7,68,OK,132.29,79.77,21.38,158.52
184,122,3,6,8,68,OK,141.7,79.84,21.28,130.42
184,123,3,6,9,68,OK,108.96,79.9,21.53,172.23
184,124,3,6,10,68,OK,133.71,80.09,21.55,132.75
184,125,3,6,11,68,OK,118.9,80.07,21.47,131.16
184,126,3,6,12,68,OK,132.76,80.15,21.33,133
184,127,3,6,13,68,OK,129.56,80.03,21.53,150.69
184,128,3,6,14,68,OK,115.59,80.16,21.61,126.37
184,129,3,6,15,68,OK,111.74,80.33,21.61,125.51
184,130,3,6,16,68,OK,113.51,80.4,21.46,122.57
184,131,3,6,17,68,OK,137.44,80.47,21.58,143.52
184,132,3,6,18,68,OK,132.56,80.39,21.54,150.93
184,133,3,6,19,68,OK,117.76,80.31,21.37,130.72
184,134,3,6,20,68,OK,115.26,80.45,21.61,136.28
184,135,3,6,21,68,OK,113.37,80.54,21.46,132.52
184,136,3,6,22,68,OK,129.6,80.45,21.66,122.83
184,137,3,6,23,68,OK,115.11,80.52,21.6,132.39
184,138,3,6,24,68,OK,140.18,80.94,21.63,128.66
184,139,3,7,1,68,OK,123.82,80.16,21.55,133.41
184,140,3,7,2,68,OK,124.08,80.05,21.54,120.47
184,141,3,7,3,68,OK,117.79,80.13,21.67,110.91
184,142,3,7,4,68,OK,109.92,80.23,21.8,130.28
184,143,3,7,5,68,OK,123.99,80.21,21.58,146.14
184,144,3,7,6,68,OK,118.74,80.22,21.46,123.29
184,145,3,7,7,68,OK,126.24,80.33,21.18,127.62
184,146,3,7,8,68,OK,149.86,80.5,21.22,136.28
184,147,3,7,9,68,OK,120.94,80.62,21.56,127.57
184,148,3,7,10,68,OK,127.99,81.68,21.52,142.23
184,149,3,7,11,68,OK,106.31,80.66,21.48,138.65
184,150,3,7,12,68,OK,119.14,80.62,21.28,129.36
184,151,3,7,13,68,OK,117.86,80.53,21.32,123
184,152,3,7,14,68,OK,104.57,81.06,21.45,124.59
184,153,3,7,15,68,OK,125.07,81.05,21.4,159.63
184,154,3,7,16,68,OK,119.67,81.03,21.43,143.77
184,155,3,7,17,68,OK,142.05,80.88,21.52,180.31
184,156,3,7,18,68,OK,128.02,80.59,21.44,133.95
184,157,3,7,19,68,OK,115.72,80.7,21.46,124.88
184,158,3,7,20,68,OK,118.55,80.54,21.44,116.57
184,159,3,7,21,68,S28,,80.64,,162.73
184,160,3,7,22,68,S16,128.94,80.47,21.67,131.94
184,161,3,7,23,68,OK,122.18,80.46,21.45,109.93
184,162,3,7,24,68,OK,125.92,80.27,21.4,142.15
184,163,3,8,1,68,OK,106.1,80.19,21.29,134.19
184,164,3,8,2,68,OK,123.62,79.92,21.39,119.35
184,165,3,8,3,68,OK,131.47,80.05,21.57,130.42
184,166,3,8,4,68,OK,122.37,79.92,21.37,124.99
184,167,3,8,5,68,OK,141.91,79.64,21.44,126.71
184,168,3,8,6,68,OK,107.6,79.29,21.17,110.75
184,169,3,8,7,68,OK,128.27,79.07,21.19,129.97
184,170,3,8,8,68,OK,125.62,79.02,21.17,151.84
184,171,3,8,9,68,OK,116.49,78.6,21.24,117.56
184,172,3,8,10,68,OK,97.56,78.47,21.11,126.81
184,173,3,8,11,68,OK,110.48,78.45,21.08,121.52
184,174,3,8,12,68,OK,113.63,78.35,20.88,126.8
